,index,participant.code,participant.mturk_assignment_id,session.code,session.label,session.mturk_HITId,survey.1.player.ip,survey.1.player.lat,survey.1.player.long,survey.1.player.zip,ip_location,ip_lat,ip_long,zip_ip_distance
715,1119,rfaam6be,3DQQ64TANHY1IK0RWFS9A87MD8UWPL,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,216.169.77.158,37.6501,-112.8284,84719,"{'iplat': '37.66340', 'iplong': '-113.08100'}",37.6634,-113.081,13.88038396
518,784,v0m36ibj,3M23Y66PO3K01X1DXEJZ7JDKCQL6SN,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,24.245.28.43,45.0031,-93.1063,55117,"{'iplat': '44.80410', 'iplong': '-93.16690'}",44.8041,-93.1669,14.05966018
259,418,hphszk6i,3UJ1CZ6IZI24IT1ZSV9UFDZKGUDS5U,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,75.177.104.109,36.3393,-80.4451,27043,"{'iplat': '36.49905', 'iplong': '-80.60688'}",36.49905,-80.60688,14.23412184
711,1115,hpm27rv2,3KKG4CDWKJB4HV105KQTTQOGOBD94H,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,108.88.175.151,42.5188,-83.5491,48393,"{'iplat': '42.36840', 'iplong': '-83.35270'}",42.3684,-83.3527,14.44213245
371,588,t9vsgjz3,3OE22WJIGJ19QSC11SSXSPCZXNLUQP,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,108.253.190.88,41.4825,-81.8035,44107,"{'iplat': '41.31980', 'iplong': '-81.62680'}",41.3198,-81.6268,14.50406524
551,861,eugr851p,3018Q3ZVOJ3PNKD38206XEAAM6WARV,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,24.243.230.138,31.2634,-98.0878,76522,"{'iplat': '31.12417', 'iplong': '-97.90363'}",31.12417,-97.90363,14.52487756
7,7,2coyn6vs,3UNH76FOCTIZMMYEJ0I5E1Y7INJMY1,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,76.95.9.5,33.831,-117.6139,92882,"{'iplat': '33.84378', 'iplong': '-117.86717'}",33.84378,-117.86717,14.59327455
146,220,803wiyl3,3PM8NZGV8ZT17W6W6X3KCWB3QK8QXC,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,66.69.242.77,30.3048,-97.9967,78738,"{'iplat': '30.15171', 'iplong': '-97.82575'}",30.15171,-97.82575,14.6889437
712,1116,oxrx1mbu,31JLPPHS2V7M6MM27V4SGBRZ5A33O4,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,66.191.255.194,36.32,-82.3309,37601,"{'iplat': '36.53304', 'iplong': '-82.32621'}",36.53304,-82.32621,14.69178437
404,628,gjsayuuq,3L0KT67Y8FT2KHBJ3XERQAXDBZ1YS0,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,71.187.128.225,40.8585,-73.9396,10033,"{'iplat': '40.73570', 'iplong': '-74.17240'}",40.7357,-74.1724,14.86044977
31,52,rn4t4k3v,3VD82FOHKR1AJMIL0OFT9EVTAZGCOY,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,104.129.3.174,33.8648,-118.3972,90254,"{'iplat': '34.04350', 'iplong': '-118.25200'}",34.0435,-118.252,14.87447233
914,1426,ddp6mjl1,3907X2AHF1IF642KIV32M1RX910P2X,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,65.186.218.58,40.177,-83.0946,43065,"{'iplat': '40.23532', 'iplong': '-83.36674'}",40.23532,-83.36674,14.94833287
18,20,zbohvkq3,3N4BPTXIO95NFPE6ON80W30QXUDKUW,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,172.220.227.49,35.2283,-78.9831,28390,"{'iplat': '35.39898', 'iplong': '-78.81706'}",35.39898,-78.81706,15.04919872
832,1292,kujxqk2i,3BEFOD78W76JOFKUUTUYYCU0OAMM4V,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,76.14.239.177,44.9586,-123.0026,97301,"{'iplat': '45.15120', 'iplong': '-122.85700'}",45.1512,-122.857,15.08895571
310,476,yn8cr5de,3TMSXRD2X7DY1SHPBDHJ9CPOARJW1A,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,184.183.28.233,33.5758,-112.009,85028,"{'iplat': '33.41520', 'iplong': '-111.83100'}",33.4152,-111.831,15.10453468
504,768,1bya997z,3RYC5T2D746WAOJ5XLI3N9Z5LS7PR1,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,71.194.123.244,41.9764,-88.2081,60103,"{'iplat': '42.06640', 'iplong': '-87.93730'}",42.0664,-87.9373,15.25802291
128,181,c80tog8a,3GM6G9ZBKOA350ZK9UV66K6S3L1TMJ,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,206.198.204.40,45.7081,-93.8993,56329,"{'iplat': '45.74940', 'iplong': '-94.20980'}",45.7494,-94.2098,15.28674895
298,463,dfz0ffg9,3W8CV64QJ3CYT7PVKRACNFXKTFSH92,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,69.14.233.210,42.3274,-83.191,48126,"{'iplat': '42.54680', 'iplong': '-83.13530'}",42.5468,-83.1353,15.40908814
763,1181,wx1bk5x2,31IBVUNM9TCCCIBSS2R8CCA44UCFV0,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,71.121.238.201,39.2767,-76.8994,21042,"{'iplat': '39.29040', 'iplong': '-76.61220'}",39.2904,-76.6122,15.426238
325,492,whe382us,3KGTPGBS6YYSY9AGZH2WW7EWHHT2U5,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,71.225.109.205,39.9631,-75.2349,19139,"{'iplat': '40.03620', 'iplong': '-75.51380'}",40.0362,-75.5138,15.63465692
316,483,b0t36dic,3018Q3ZVOJ3PNKD38206XEAAM6EARD,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,162.237.205.134,30.4937,-97.768,78717,"{'iplat': '30.26720', 'iplong': '-97.74310'}",30.2672,-97.7431,15.67305388
415,642,adz54fyi,3A1COHJ8NK8YF26LFZ4YNJ299AK8HG,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,70.175.95.203,33.6192,-111.9517,85254,"{'iplat': '33.41520', 'iplong': '-111.83100'}",33.4152,-111.831,15.69127373
45,69,776jbre5,378XPAWRUDQCULAKIF6XJM9JYNWIA7,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,97.118.246.2,39.7706,-105.0486,80212,"{'iplat': '39.54810', 'iplong': '-104.97400'}",39.5481,-104.974,15.85726352
166,242,d7bkaxbj,3H0W84IWBLFSDXUFO72STX0160AER3,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,65.96.79.33,41.9949,-72.7283,6093,"{'iplat': '41.76370', 'iplong': '-72.68510'}",41.7637,-72.6851,16.11138472
528,835,xue72bmf,3QL2OFSM97VS11I9Z9FGUPVOLCSNCM,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,50.37.198.76,43.8504,-116.9124,83660,"{'iplat': '43.61680', 'iplong': '-116.93400'}",43.6168,-116.934,16.16365221
703,1106,s3sby4sg,3TMFV4NEP9RGCS1AAYQYOMCWOYU8WD,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,71.235.154.144,41.7319,-72.3739,6232,"{'iplat': '41.76370', 'iplong': '-72.68510'}",41.7637,-72.6851,16.23304694
476,734,cwuwwoid,3Q5C1WP23NE4O925FCUAJCCBQU151O,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,72.222.119.239,35.9665,-96.1702,74066,"{'iplat': '36.15400', 'iplong': '-95.99280'}",36.154,-95.9928,16.30196884
606,934,tchrfbwe,3IAS3U3I0GTD2A1AZQL1RHM8SX62BA,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,24.162.122.120,31.0535,-97.6397,76548,"{'iplat': '31.12417', 'iplong': '-97.90363'}",31.12417,-97.90363,16.38790822
898,1410,pkabr1y4,3TPZPLC3M1P4RMY3MVH75BWPFF03PM,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,45.16.2.23,32.9389,-96.4454,75087,"{'iplat': '32.94830', 'iplong': '-96.72990'}",32.9483,-96.7299,16.54385373
830,1286,uvzx897z,3U5NZHP4LSFJLU521G6995XZYKIHP7,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,71.225.176.110,40.3596,-75.3174,18960,"{'iplat': '40.20790', 'iplong': '-75.07270'}",40.2079,-75.0727,16.63564473
581,905,84d6qvp4,3S0TNUHWKUVH3M1JT3L8WYNBHH5D8O,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,24.1.169.71,41.6643,-88.3343,60543,"{'iplat': '41.88480', 'iplong': '-88.20400'}",41.8848,-88.204,16.64019745
525,832,g118rvau,3MTMREQS4WVUVGUP7WACKDIRELBAWY,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,184.55.186.12,42.9408,-88.0477,53130,"{'iplat': '42.73441', 'iplong': '-87.87107'}",42.73441,-87.87107,16.83685199
781,1200,s5yn7xx5,3WS1NTTKEZPWJHACP53JRJKEAY10FV,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,205.154.89.2,32.7797,-116.8775,92019,"{'iplat': '32.71570', 'iplong': '-117.16100'}",32.7157,-117.161,17.08820767
676,1048,fkj9try2,3LEP4MGT3HD05KZQWF5IN0DCPPEDBF,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,172.10.53.5,35.2329,-97.415,73071,"{'iplat': '35.46760', 'iplong': '-97.51640'}",35.4676,-97.5164,17.16375255
165,240,1hyn7fgx,3LYA37P8IR08JQ50OWR5RD828BZBK3,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,45.131.194.107,47.3078,-122.3112,98003,"{'iplat': '47.54092', 'iplong': '-122.44202'}",47.54092,-122.44202,17.23310697
0,0,655c2l34,3W2LOLRXLCSVZXMPKTDVRSD6QV9KRS,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,98.212.214.93,42.052,-88.0445,60173,"{'iplat': '41.88500', 'iplong': '-87.78450'}",41.885,-87.7845,17.66869673
352,564,5u6k91r3,3N4BPTXIO95NFPE6ON80W30QYHTUKX,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,98.203.189.89,47.0159,-122.2973,98338,"{'iplat': '47.25290', 'iplong': '-122.44400'}",47.2529,-122.444,17.77258232
263,422,3adu4kll,3R5F3LQFV3XNRFTVS2Z1KCWEK4IZOB,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,108.94.54.152,32.7365,-96.9057,75211,"{'iplat': '32.94830', 'iplong': '-96.72990'}",32.9483,-96.7299,17.82159367
444,701,u7oyquzk,3ON104KXQL9FTRE8YV0L7AWRMBF4WH,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,64.186.66.11,41.3054,-84.0178,43535,"{'iplat': '41.28470', 'iplong': '-84.36150'}",41.2847,-84.3615,17.94492326
270,429,xvbcqhbt,3OJSZ2ATDT9IZVH74SBJKM3OTG175N,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,96.245.219.69,40.1543,-75.3775,19403,"{'iplat': '39.95230', 'iplong': '-75.16380'}",39.9523,-75.1638,17.96143083
461,718,uga15mcp,36TFCYNS45NOU37TN7GQ3IJ20I6XHO,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,67.167.61.232,42.0093,-88.0926,60193,"{'iplat': '41.88500', 'iplong': '-87.78450'}",41.885,-87.7845,18.04420696
839,1302,4twnuble,39O5D9O87U5LXXPZHQV1LBXIGWL3C8,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,74.133.192.219,37.9765,-86.1659,40108,"{'iplat': '38.08267', 'iplong': '-85.86355'}",38.08267,-85.86355,18.04692006
172,256,538u05l4,3WRFBPLXRB14O1MQ6G4F1MRUEEIN3K,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,173.173.161.231,26.5776,-99.0067,78584,"{'iplat': '26.37790', 'iplong': '-98.81471'}",26.3779,-98.81471,18.1798954
52,76,bh85jd3z,317HQ483I85JE449RJB25STJXUVNIW,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,173.94.105.255,36.4635,-79.9079,27048,"{'iplat': '36.19880', 'iplong': '-79.89632'}",36.1988,-79.89632,18.26264083
836,1299,8impm9wx,3IKZ72A5B5TZ4D2JQB5H2VGRIQ4FNB,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,50.53.143.84,45.4217,-122.4399,97089,"{'iplat': '45.48710', 'iplong': '-122.80400'}",45.4871,-122.804,18.2640751
578,900,dlmdc1vj,3ZSY5X72NYOEPO74IL5OY9UFBN8ORG,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,24.131.62.162,34.1308,-84.0193,30518,"{'iplat': '33.86670', 'iplong': '-84.08980'}",33.8667,-84.0898,18.64729946
164,239,5sdfx592,3YMTUJH0DTTN1AAE3QVAKQPSHWB4TY,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,146.115.152.252,42.3232,-71.4352,1701,"{'iplat': '42.35840', 'iplong': '-71.05980'}",42.3584,-71.0598,19.37544692
958,1482,t6gt9os1,3J2UYBXQQMP00OH1OC0FXD71HZS06M,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,207.119.224.7,38.9805,-91.1413,63349,"{'iplat': '38.81140', 'iplong': '-90.85290'}",38.8114,-90.8529,19.4359214
369,586,peg3xja3,3AUQQEL7U66LFEW2PK8N95N0YQ5V0Q,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,24.173.69.150,32.5976,-96.6712,75172,"{'iplat': '32.87895', 'iplong': '-96.70690'}",32.87895,-96.7069,19.49898053
282,444,2q0e5w5d,3BWI6RSP7HMIVEA0FT4MOG916907EO,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,71.163.176.87,38.6259,-76.9783,20603,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,19.66017514
773,1191,ysgjp5s3,3NAPMVF0ZXSQ0YYKM99LMF0C98172H,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,71.191.59.45,39.0048,-77.1025,20814,"{'iplat': '39.01121', 'iplong': '-77.47120'}",39.01121,-77.4712,19.84874668
111,163,abxa2d0x,3LWJHTCVCDZK7AFB63XY6PBWMDQQFV,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,108.234.235.187,29.683,-95.0482,77571,"{'iplat': '29.76020', 'iplong': '-95.36940'}",29.7602,-95.3694,20.02938687
384,603,yma7rd00,3L0KT67Y8FT2KHBJ3XERQAXDBZTYSS,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,98.200.115.112,30.0385,-95.5326,77379,"{'iplat': '29.76030', 'iplong': '-95.40060'}",29.7603,-95.4006,20.73519333
320,487,24mx0891,384PI804XTE5NMFYVP3IYI3TZM2S09,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,64.33.248.3,44.5732,-95.7219,56229,"{'iplat': '44.31910', 'iplong': '-95.95170'}",44.3191,-95.9517,20.90508373
869,1337,73tbi2tp,3PZDLQMM0UYWCFTGDQHW21SQAJU2C7,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,96.241.133.25,39.1395,-77.288,20874,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,20.96061004
12,12,i8qvblkr,3634BBTX0P77QCRSTVSPXNKAV39FIH,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,104.156.201.93,47.3101,-122.2092,98002,"{'iplat': '47.60358', 'iplong': '-122.32945'}",47.60358,-122.32945,21.04304735
406,630,qp1w4wnz,39LNWE0K4V9W9UOIOKNOJNLD6DOIUU,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,172.9.229.156,42.0762,-88.0279,60008,"{'iplat': '41.84560', 'iplong': '-87.75390'}",41.8456,-87.7539,21.27242104
437,694,x6qwlqlf,3J88R45B2HBG7K5H6KOVCRLTM9GXPT,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,98.227.30.203,42.0627,-87.9255,60056,"{'iplat': '41.85280', 'iplong': '-87.62280'}",41.8528,-87.6228,21.28438242
27,29,thdmg654,3FIJLY1B6VHZ7YEW6QI96KLMHIKFPB,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,45.49.83.38,33.9762,-118.1676,90201,"{'iplat': '34.18440', 'iplong': '-118.44652'}",34.1844,-118.44652,21.48978143
222,352,otkdcl6q,3I2PTA7R3U7VNW7P7EOVM231UBRQKL,cqce6pqr,20201116_1330 1,336OE47KI2XC0KZTSOW6SG0DKT5WV5,45.19.30.103,41.7999,-88.1709,60563,"{'iplat': '41.84560', 'iplong': '-87.75390'}",41.8456,-87.7539,21.75688497
778,1196,t8foxh1o,33PPO7FECWSASSDW2PXZ9NHPKF1IDW,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,24.129.96.251,30.3539,-81.4991,32225,"{'iplat': '30.25080', 'iplong': '-81.84430'}",30.2508,-81.8443,21.82105099
277,438,bju0h6uw,3YDGXNSEO0743QIQ0SKFTUT544C482,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,67.168.137.155,47.1164,-122.0172,98396,"{'iplat': '47.25290', 'iplong': '-122.44400'}",47.2529,-122.444,22.20238028
590,918,ur8iomtq,39O5D9O87U5LXXPZHQV1LBXIGVMC3G,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,67.191.222.87,33.8635,-84.7704,30141,"{'iplat': '33.85990', 'iplong': '-84.38150'}",33.8599,-84.3815,22.36237777
788,1207,mcw3j5nu,3OVHNO1VE7EWNI262TLL9IKFGS5DZQ,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,108.197.230.71,42.0367,-88.1071,60194,"{'iplat': '41.84560', 'iplong': '-87.75390'}",41.8456,-87.7539,22.47636957
142,216,ueeq91iw,3GNA64GUZFHS5DMM0RKPKDKJXLW5QF,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,68.80.73.223,39.9181,-75.2692,19023,"{'iplat': '40.20790', 'iplong': '-75.07270'}",40.2079,-75.0727,22.54542386
853,1319,xx4a4824,3P59JYT76MXDYWVRZCCMRBSUY5PT2C,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,100.15.186.71,38.9358,-77.0592,20008-5405,"{'iplat': '39.01121', 'iplong': '-77.47120'}",39.01121,-77.4712,22.78673583
628,988,7fdiro4t,3Q8GYXHFEQFOBCC3V9JU08V2USBC56,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,47.226.134.108,35.6859,-85.7638,37110,"{'iplat': '35.47598', 'iplong': '-86.08069'}",35.47598,-86.08069,22.97760308
290,454,2m73r7ob,3R5F3LQFV3XNRFTVS2Z1KCWEK4IZOB,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,47.13.5.192,35.6859,-85.7638,37110,"{'iplat': '35.47598', 'iplong': '-86.08069'}",35.47598,-86.08069,22.97760308
558,870,713p0izi,3I33IC7ZWGF8J0WITCL5W622AEIA2I,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,184.167.250.28,48.0524,-113.8637,59901,"{'iplat': '48.20190', 'iplong': '-114.31500'}",48.2019,-114.315,23.2909929
330,498,7jz193dd,31Z0PCVWULSKKXSX5OTHN2929K9T7O,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,68.134.60.150,39.5838,-76.396,21050,"{'iplat': '39.29040', 'iplong': '-76.61220'}",39.2904,-76.6122,23.31199628
881,1392,tr279tjv,3VELCLL3GLWWQ6VULO7J5O3OFPYF12,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,71.225.12.64,39.9003,-75.2665,19079,"{'iplat': '40.20790', 'iplong': '-75.07270'}",40.2079,-75.0727,23.57922043
399,623,lyepjngv,3TMFV4NEP9RGCS1AAYQYOMCWOXTW8Y,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,72.69.119.35,40.7235,-73.5173,11756,"{'iplat': '40.79030', 'iplong': '-73.95970'}",40.7903,-73.9597,23.66626449
123,175,g3u73ev8,3VSOLARPKCMJZZIW56LAJLWA9NJ39F,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,75.190.240.218,35.6245,-80.3975,28146,"{'iplat': '35.58252', 'iplong': '-80.81469'}",35.58252,-80.81469,23.66716346
731,1137,uhyggfc3,3AAPLD8UCDUHDMY9IXFTEFYWNN3THO,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,45.20.101.163,26.7779,-80.4318,33470,"{'iplat': '26.71530', 'iplong': '-80.05340'}",26.7153,-80.0534,23.78332458
819,1275,ruw0te7e,333U7HK6IAS6N3X2K7IZLOWPXTJDJU,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,76.120.184.2,40.1552,-80.2484,15301,"{'iplat': '40.44060', 'iplong': '-79.99590'}",40.4406,-79.9959,23.78467589
669,1040,03gn3vgn,3QIYRE09Y4U8EY8BJCQWDTCXHGLN1I,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,71.175.44.119,39.8562,-75.594,19317,"{'iplat': '39.95230', 'iplong': '-75.16380'}",39.9523,-75.1638,23.80091208
502,766,iqrgb7j1,35K3O9HUACQVA7P6XC2YC8MI4XREF7,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,24.131.62.162,34.0059,-84.4708,30062,"{'iplat': '33.86670', 'iplong': '-84.08980'}",33.8667,-84.0898,23.89807233
293,458,my0fkrxv,39ZSFO5CA99S458O628OVO0DJS6JU0,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,71.10.134.167,43.0787,-86.1961,49456,"{'iplat': '43.40957', 'iplong': '-86.34098'}",43.40957,-86.34098,23.98256964
743,1159,xob9ap56,3A1PQ49WVIUG42M0GEVJ89F1V5F1HS,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,173.189.70.57,34.5539,-83.4619,30563,"{'iplat': '34.20400', 'iplong': '-83.45710'}",34.204,-83.4571,24.11955134
16,18,mjbtj5za,3C5W7UE9CG3AMH84E4W3VNRYGHPMXV,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,104.49.255.115,26.1438,-80.1735,33311,"{'iplat': '25.78910', 'iplong': '-80.20400'}",25.7891,-80.204,24.49125221
494,758,j4choqa8,3Y54SXRO1MYMI84TIWMSXUNMHUXUTG,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,99.135.104.218,34.211,-84.1793,30040,"{'iplat': '33.85450', 'iplong': '-84.21710'}",33.8545,-84.2171,24.66708149
452,709,1ri46qbr,3C5W7UE9CG3AMH84E4W3VNRYH45XMX,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,174.28.167.37,34.7681,-106.7451,87031,"{'iplat': '35.11070', 'iplong': '-106.61000'}",35.1107,-106.61,24.83094628
223,353,i551yctt,39RP059MEI639E53984L6Q06XGLBMZ,cqce6pqr,20201116_1330 1,336OE47KI2XC0KZTSOW6SG0DKT5WV5,98.243.78.43,42.3321,-83.3713,48185,"{'iplat': '42.02000', 'iplong': '-83.61330'}",42.02,-83.6133,24.86712385
618,978,hr0r4kfa,3OS4RQUCRASX34DMNL08B0GX11PBFH,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,50.81.179.133,43.0712,-94.197,50511,"{'iplat': '43.10480', 'iplong': '-94.68900'}",43.1048,-94.689,25.00045137
620,980,y20l8myt,30MVJZJNHNQUKDKL8RDXZSDZ6839J8,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,64.53.152.157,41.7089,-87.7595,60453,"{'iplat': '41.79860', 'iplong': '-88.22870'}",41.7986,-88.2287,25.02556685
362,577,hndijzp3,3N1FSUEFL6DGKLEHH0VVFM76FV94D8,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,70.172.187.42,41.5086,-71.1645,2837,"{'iplat': '41.82400', 'iplong': '-71.41280'}",41.824,-71.4128,25.2765211
327,495,upmtqraz,37U1UTWH9WZB4WKOB4GS1N4FWIH8RA,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,47.7.243.196,35.936,-81.06,28636,"{'iplat': '35.67079', 'iplong': '-81.37607'}",35.67079,-81.37607,25.48438551
726,1131,ksi7ffyh,3QECW5O0KIE5XTEEHVEKPIV6IEC5TJ,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,71.178.26.77,38.8922,-77.5098,20152,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,25.51172183
760,1178,34zo9v2u,3RKNTXVS3NBIMEB5XQ4TPLZ0UU2A46,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,24.171.76.220,38.4319,-89.5063,62271,"{'iplat': '38.33304', 'iplong': '-89.03494'}",38.33304,-89.03494,26.48386416
878,1389,b2hfcijq,3X65QVEQI102D1FONWZ1HXRZGIBLC3,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,207.244.113.184,38.9141,-77.0774,20007,"{'iplat': '38.75160', 'iplong': '-77.52310'}",38.7516,-77.5231,26.53125848
653,1015,iffqgss7,358010RM5F6TC42DSWXUIJAB8Y1XV0,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,97.101.233.57,28.7295,-81.6332,32757,"{'iplat': '28.49445', 'iplong': '-81.28549'}",28.49445,-81.28549,26.61795103
596,924,gtowpbbk,3ZPPDN2SLW9M9XYTUQ262C0710B9ER,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,97.99.155.129,33.1154,-97.0047,75065,"{'iplat': '32.72554', 'iplong': '-97.00487'}",32.72554,-97.00487,26.86601743
868,1336,d4iatt64,3RXPCZQMQQO246RPW8D1N930G571GY,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,76.14.50.164,37.918,-122.0735,94597,"{'iplat': '37.55620', 'iplong': '-122.28800'}",37.5562,-122.288,27.57963278
180,264,p12231n8,3WRFBPLXRB14O1MQ6G4F1MRUEEIN3K,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,68.43.95.173,42.2462,-83.1821,48146,"{'iplat': '42.63890', 'iplong': '-83.29100'}",42.6389,-83.291,27.67119315
225,355,p5gzvtip,3VW04L3ZLUJLGT78SBYC647WNNTXXE,cqce6pqr,20201116_1330 1,336OE47KI2XC0KZTSOW6SG0DKT5WV5,73.252.150.41,37.6781,-122.1354,94580,"{'iplat': '38.02800', 'iplong': '-121.88500'}",38.028,-121.885,27.74626912
