id_in_session,participant.code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started,visited,mturk_worker_id,mturk_assignment_id,payoff,payoff_plus_participation_fee,session.code,label,mturk_HITId,mturk_HITGroupId,comment,_demo,cfg.real_world_currency_per_point,cfg.participation_fee,cfg.matching_method,cfg.compute_distance,intro.1.id_in_group,intro.1.payoff,intro.1.id_in_subsession,intro.1.round_number,import_database.1.id_in_group,import_database.1.payoff,import_database.1.id_in_subsession,import_database.1.round_number,survey.1.id_in_group,survey.1.ip,survey.1.lat,survey.1.long,survey.1.sex,survey.1.date,survey.1.marital,survey.1.children,survey.1.children_number,survey.1.children_first_age,survey.1.language,survey.1.language_other,survey.1.zip,survey.1.ethnicity,survey.1.ethnicity_choice,survey.1.ethnicity_choice_other,survey.1.race,survey.1.race_indian_other,survey.1.race_asian_other,survey.1.race_other,survey.1.religion,survey.1.religion_denomination,survey.1.religion_denomination_other,survey.1.home,survey.1.home_other,survey.1.guns,survey.1.place_growing_up,survey.1.highest_degree,survey.1.elementary_secondary_choices,survey.1.elementary_secondary_choices_incomplete_high_school,survey.1.high_school_choices,survey.1.college_choices,survey.1.after_bachelor_choices,survey.1.major_college,survey.1.major_bachelor,survey.1.country_growing_up,survey.1.us_state_grow_up,survey.1.another_country_grow_up,survey.1.us_citizen,survey.1.us_citizen_options,survey.1.work_last_week,survey.1.profession,survey.1.employer,survey.1.work_tasks,survey.1.unemployed_10_years,survey.1.labor_union,survey.1.household_income,survey.1.income_group_placement,survey.1.sixteen_yo_comparison,survey.1.parental_comparison_standards,survey.1.social_class,survey.1.financial_satisfaction,survey.1.importance_democracy,survey.1.american_pride,survey.1.political_party,survey.1.other_political_party,survey.1.politcal_views,survey.1.executive_branch_confidence,survey.1.congress_confidence,survey.1.supreme_court_confidence,survey.1.military_confidence,survey.1.police_confidence,survey.1.banks_confidence,survey.1.unions_confidence,survey.1.public_ed_confidence,survey.1.press_confidence,survey.1.improve_condition_blacks,survey.1.improve_condition_abroad,survey.1.protecting_environment,survey.1.government_redistribution,survey.1.income_tax_level,survey.1.death_penalty,survey.1.affirmative_action,survey.1.sex_before_marriage,survey.1.same_sex_relations,survey.1.abortion,survey.1.people_helpful,survey.1.people_take_advantage_of_you,survey.1.people_trustworthy,survey.1.payoff,survey.1.id_in_subsession,survey.1.round_number,narrative.1.id_in_group,narrative.1.match_displayed,narrative.1.match_displayed_name,narrative.1.tweet,narrative.1.payoff,narrative.1.id_in_subsession,narrative.1.round_number,ios_discrete.1.id_in_group,ios_discrete.1.match_displayed,ios_discrete.1.match_displayed_name,ios_discrete.1.ios_distance,ios_discrete.1.ios_overlap,ios_discrete.1.ios_number,ios_discrete.1.ios_type,ios_discrete.1.payoff,ios_discrete.1.id_in_subsession,ios_discrete.1.round_number,filler.1.id_in_group,filler.1.target_0,filler.1.input_0,filler.1.is_correct_0,filler.1.target_1,filler.1.input_1,filler.1.is_correct_1,filler.1.target_2,filler.1.input_2,filler.1.is_correct_2,filler.1.target_3,filler.1.input_3,filler.1.is_correct_3,filler.1.target_4,filler.1.input_4,filler.1.is_correct_4,filler.1.target_5,filler.1.input_5,filler.1.is_correct_5,filler.1.target_6,filler.1.input_6,filler.1.is_correct_6,filler.1.target_7,filler.1.input_7,filler.1.is_correct_7,filler.1.target_8,filler.1.input_8,filler.1.is_correct_8,filler.1.target_9,filler.1.input_9,filler.1.is_correct_9,filler.1.payoff,filler.1.id_in_subsession,filler.1.round_number,ios_discrete_pictures.1.id_in_group,ios_discrete_pictures.1.match_displayed,ios_discrete_pictures.1.match_displayed_name,ios_discrete_pictures.1.ios_distance,ios_discrete_pictures.1.ios_overlap,ios_discrete_pictures.1.ios_number,ios_discrete_pictures.1.ios_type,ios_discrete_pictures.1.payoff,ios_discrete_pictures.1.id_in_subsession,ios_discrete_pictures.1.round_number,outro.1.id_in_group,outro.1.comments,outro.1.payoff,outro.1.id_in_subsession,outro.1.round_number,ios_continuous.1.id_in_group,ios_continuous.1.match_displayed,ios_continuous.1.match_displayed_name,ios_continuous.1.ios_distance,ios_continuous.1.ios_overlap,ios_continuous.1.ios_type,ios_continuous.1.payoff,ios_continuous.1.id_in_subsession,ios_continuous.1.round_number,match0.distance_sex,match0.distance_date,match0.distance_miles,match0.distance_ethnicity,match0.distance_ethnicity_choice,match0.distance_race,match0.distance_religion,match0.distance_religion_denomination,match0.distance_country_growing_up,match0.distance_us_state_grow_up,match0.distance_another_country_grow_up,match0.objective_distance_corrected,is_mturker,participant_unique_id,match0.code,match0.sex,match0.date,match0.ethnicity,match0.ethnicity_choice,match0.race,match0.religion,match0.religion_denomination,match0.country_growing_up,match0.us_state_grow_up,match0.another_country_grow_up,match0.zip,match0.city,match0.lat,match0.long,match0.state,match0.state_short,match0.time_started,match0.mturk_worker_id,match0.mturk_assignment_id,match0.session.code,match0.session.mturk_HITId,match0.session.mturk_HITGroupId,match0.objective_distance
98,eizbpjdd,0,17,17,outro,End,2020-11-20 00:37:47.884112+00:00,1,ADKT*****Z2TF,33CK*****O11Y,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,98,0.0,1,1,98,0.0,1,1,98,100.19.100.76,39.8254,-75.7641,male,06/06/1990,married,0.0,,,english,,19311,0.0,,,white,,,,0.0,,,one family detached,,1.0,small town,college or some college,,,,bachelors degree,,Computer Science,,usa,PA,,1.0,born usa,school,,,,1.0,0.0,0.791666666666667,0.555555555555556,0.75,0.25,middle class,0.5,0.777777777777778,0.333333333333333,independent,,0.333333333333333,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,98,0.0,Club,My guess based on this is that he is very likely politically conservative.  He is probably not college educated and values religion more than science.,0.0,1,1,,,,,,,,,,,98,78.0,78.0,1.0,1126.0,1126.0,1.0,112.0,112.0,1.0,621.0,621.0,1.0,983.0,983.0,1.0,546.0,546.0,1.0,1575.0,1575.0,1.0,616.0,616.0,1.0,1193.0,1193.0,1.0,1558.0,1558.0,1.0,1.0,1,1,98,0.0,Club,1.0,0.0,1.0,7.0,0.0,1,1,98,,0.0,1,1,98.0,0.0,Club,0.928000221252441,0.0139052034525511,'continuous',0.0,1.0,1.0,False,0.155880732259842,0.0864410358384719,False,False,False,True,True,False,True,False,0.294756524372574,True,815,hud1x742,male,1983-06-17 00:00:00,False,,white,True,protestant,usa,SC,,28211,Charlotte,35.19,-80.83,North Carolina,NC,2019-11-11 21:26:12.118994+00:00,A1SL*****OJRN,3S96*****1TD2,wmvxbtt3,33NOQL7T9OCIJ38LVI53Z6ANHPSZ8O,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4765747061907558
99,x295cof0,0,17,17,outro,End,2020-11-20 00:38:57.567960+00:00,1,A5X3*****PQ9L,3ON1*****64WC,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,99,0.0,1,1,99,0.0,1,1,99,209.161.84.204,32.8622,-96.5837,female,11/27/1979,married,1.0,2.0,23.0,english,,75043,0.0,,,white,,,,1.0,roman catholic,,one family detached,,0.0,farm,college or some college,,,,bachelors degree,,Bachelor of Science,,usa,TX,,1.0,born usa,full time work,Information Technology,private business,0.111111111111111,1.0,1.0,0.708333333333333,0.333333333333333,0.5,0.75,middle class,1.0,1.0,1.0,republican,,0.666666666666667,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.666666666666667,0.333333333333333,0.333333333333333,0.0,0.0,1.0,0.0,0.0,1,1,99,0.0,Heart,Some of the casino betting games come in to my mind also same thinking mind don't mine.,0.0,1,1,,,,,,,,,,,99,383.0,383.0,1.0,1380.0,1380.0,1.0,883.0,883.0,1.0,19.0,19.0,1.0,1043.0,1043.0,1.0,194.0,194.0,1.0,1653.0,1653.0,1.0,800.0,800.0,1.0,729.0,729.0,1.0,1583.0,1583.0,1.0,1.0,1,1,99,0.0,Heart,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,99,,0.0,1,1,99.0,0.0,Heart,0.57,0.231655545572926,'continuous',0.0,1.0,1.0,True,0.1593402193930659,0.3597427120707481,False,False,False,True,True,False,True,False,0.4108257210421648,True,769,1oqfpmvl,male,1985-05-09 00:00:00,False,,white,False,,usa,NY,,10801,New Rochelle,40.92,-73.77,New York,NY,2019-11-10 18:53:27.559234+00:00,AGDJ*****DZ71,3LO6*****WGLP,4okg6tpv,3X4Q1O9UBHZ2KLPVJ42G587OM0H7O3,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5926439028603467
100,m60qcg00,0,17,17,outro,End,2020-11-20 00:39:59.168546+00:00,1,AV0W*****MJ4Z,3SBE*****7YIK,0.9,1.4,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,100,0.0,1,1,100,0.0,1,1,100,73.124.0.202,26.8542,-80.1901,female,03/22/1998,never,0.0,,,english,,33418,0.0,,,white,,,,0.0,,,one family attached,,0.0,suburb,college or some college,,,,associates degree,,Psychology and health sciences,,usa,FL,,1.0,born usa,school,,,,0.0,0.0,0.583333333333333,0.333333333333333,0.25,0.25,middle class,0.5,0.777777777777778,0.666666666666667,democrat,,0.166666666666667,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.666666666666667,0.5,0.0,0.666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,100,0.0,Heart,He is benefitted by white male privilege and it figures he would be chosen.,0.0,1,1,,,,,,,,,,,100,893.0,893.0,1.0,1417.0,1417.0,1.0,718.0,718.0,1.0,148.0,148.0,1.0,44.0,44.0,1.0,574.0,574.0,1.0,736.0,736.0,1.0,684.0,684.0,1.0,525.0,525.0,1.0,185.0,187.0,0.0,0.9,1,1,100,0.0,Heart,1.0,0.0,1.0,7.0,0.0,1,1,100,,0.0,1,1,100.0,0.0,Heart,0.936000366210938,0.0119118016070255,'continuous',0.0,1.0,1.0,True,0.316335575368893,0.1893235433051386,False,False,False,False,False,False,True,False,0.2277871926067301,True,961,mquck6v3,male,1981-08-11 00:00:00,False,,white,False,,usa,OH,,43023,Granville,40.07,-82.5,Ohio,OH,2019-11-11 15:02:20.588949+00:00,A2QB*****MJTT,3FPR*****63V4,0fmhktmc,3D3B8GE8924OJ4PPD1DF843KRWM9PL,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5005144653340029
101,44u34605,0,17,17,outro,End,2020-11-20 00:40:33.858502+00:00,1,AU2C*****VGJO,33CU*****0889,0.4,0.9,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,101,0.0,1,1,101,0.0,1,1,101,75.39.107.68,42.4117,-82.9394,female,04/19/1979,never,0.0,,,english,,48224,0.0,,,black,,,,0.0,,,one family detached,,0.0,large city,high school graduate,,,high school diploma,,,,,usa,MI,,1.0,born usa,full time work,healthcare,self employed,0.444444444444444,1.0,0.0,0.583333333333333,0.444444444444444,0.5,0.5,middle class,0.5,0.555555555555556,0.666666666666667,no preference,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,101,0.0,Diamond,He lives in a cold state. He probably knows how to hunt being in the area he lives in.,0.0,1,1,,,,,,,,,,,101,205.0,25.0,0.0,120.0,20.0,0.0,647.0,48.0,0.0,312.0,321.0,0.0,1253.0,1253.0,1.0,1518.0,1528.0,0.0,1441.0,1441.0,1.0,953.0,956.0,0.0,1600.0,1600.0,1.0,1606.0,1606.0,1.0,0.4,1,1,101,0.0,Diamond,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,101,,0.0,1,1,101.0,0.0,Diamond,0.82,0.0565617410823963,'continuous',0.0,1.0,1.0,True,0.6616939757071819,0.133195553758664,False,False,True,True,True,False,True,False,0.5268081390423496,True,951,lv5t798j,male,1957-01-27 00:00:00,False,,white,True,roman catholic,usa,MN,,56301,Saint Cloud,45.55,-94.17,Minnesota,MN,2019-11-09 03:10:20.476906+00:00,A3LT*****OAKF,3H7Z*****PLPW,2rirzdsj,3CZH926SICRJP7UNNS1DXKT0RW84EZ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.7086263208605315
102,x921wz4p,0,17,17,outro,End,2020-11-20 00:49:12.801238+00:00,1,A1K9*****RF9Y,354G*****D00S,0.9,1.4,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,102,0.0,1,1,102,0.0,1,1,102,75.76.217.97,33.8454,-118.1464,female,11/22/1997,married,1.0,1.0,4.0,english,,90712,0.0,,,white,,,,1.0,roman catholic,,one family detached,,1.0,medium city,college or some college,,,,bachelors degree,,computer,,usa,CA,,1.0,born usa,full time work,manager,private business,0.888888888888889,1.0,1.0,0.75,0.777777777777778,0.5,0.5,working class,0.5,0.888888888888889,1.0,republican,,0.833333333333333,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.333333333333333,0.333333333333333,0.666666666666667,1.0,0.0,1.0,1.0,0.0,1,1,102,0.0,Diamond,"participant is a woman from Saint Petersburg, Florida, who is 65 years old.  She is white like.",0.0,1,1,,,,,,,,,,,102,1615.0,1615.0,1.0,693.0,693.0,1.0,61.0,61.0,1.0,1000.0,1000.0,1.0,75.0,75.0,1.0,1131.0,1131.0,1.0,146.0,146.0,1.0,1226.0,1226.0,1.0,228.0,228.0,1.0,152.0,151.0,0.0,0.9,1,1,102,0.0,Diamond,0.171428571428571,0.715850664034791,6.0,7.0,0.0,1,1,102,nice,0.0,1,1,102.0,0.0,Diamond,0.10710693359375,0.816677609785069,'continuous',0.0,1.0,1.0,False,0.8066005561676898,0.76778299126251,False,False,False,False,True,False,True,False,0.3249439588572909,True,130,6rpsesgg,female,1955-10-21 00:00:00,False,,white,True,protestant,usa,FL,,33710,Saint Petersburg,27.75,-82.64,Florida,FL,2019-11-09 15:24:00.620715+00:00,A248*****LP46,3R5F*****5OZB,vfko1mta,3UY4PIS8QRY6REAHT9LUP9G6T42N1X,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5067621406754728
103,mcw3j5nu,0,17,17,outro,End,2020-11-20 00:51:48.781244+00:00,1,A3OP*****619W,3OVH*****5DZQ,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,103,0.0,1,1,103,0.0,1,1,103,108.197.230.71,42.0367,-88.1071,female,11/11/1979,never,1.0,2.0,30.0,english,,60194,0.0,,,white,,,,0.0,,,one family detached,,0.0,medium city,high school graduate,,,high school diploma,,,,,usa,IL,,1.0,born usa,housework,,,,1.0,0.0,0.625,0.222222222222222,0.5,0.25,working class,0.0,1.0,0.0,democrat,,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,103,0.0,Spade,He is probably a college student. He probably does not belong to a denomination because he is in his early 20s.,0.0,1,1,,,,,,,,,,,103,306.0,306.0,1.0,487.0,487.0,1.0,27.0,27.0,1.0,258.0,258.0,1.0,915.0,915.0,1.0,895.0,895.0,1.0,450.0,450.0,1.0,555.0,555.0,1.0,110.0,110.0,1.0,1005.0,1005.0,1.0,1.0,1,1,103,0.0,Spade,0.671428571428571,0.14258062961781,2.0,7.0,0.0,1,1,103,,0.0,1,1,103.0,0.0,Spade,0.721999740600586,0.114513516809126,'continuous',0.0,1.0,1.0,True,0.5200032069269622,0.4017280121201498,False,False,True,False,False,False,True,False,0.3565210199133738,True,683,bi7mkcub,male,1997-08-14 00:00:00,False,,korean,False,,usa,CA,,92808,Anaheim,33.84,-117.73,California,CA,2019-11-11 03:00:42.568653+00:00,A2S5*****MA5C,35L9*****BHUS,sdxr3o9o,324N5FAHSXOL5K5C3AD3456IODFKVP,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6292482926406465
105,yo2yklaz,0,17,17,outro,End,2020-11-20 01:15:41.808806+00:00,1,A26N*****6U33,379J*****ZLE9,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,105,0.0,1,1,105,0.0,1,1,105,98.238.29.240,26.5521,-82.0916,female,01/12/1958,married,1.0,1.0,30.0,english,,33956,0.0,,,white,,,,1.0,jewish,,one family detached,,0.0,medium city,college or some college,,,,"more than 1 year college, no degree",,criminal justice,,usa,NJ,,1.0,born usa,full time work,Disaster Case Manager,private non profit,0.888888888888889,1.0,1.0,1.0,0.333333333333333,0.25,1.0,middle class,1.0,1.0,0.333333333333333,democrat,,0.166666666666667,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,105,0.0,Diamond,This woman from Wisconsin is probably a Democrat. I say that due to her lack of any religious affiliation. I would guess she is college educated.,0.0,1,1,,,,,,,,,,,105,1449.0,1449.0,1.0,835.0,835.0,1.0,1359.0,1359.0,1.0,22.0,22.0,1.0,377.0,377.0,1.0,1473.0,1473.0,1.0,1584.0,1584.0,1.0,165.0,165.0,1.0,745.0,745.0,1.0,1271.0,1271.0,1.0,1.0,1,1,105,0.0,Diamond,1.0,0.0,1.0,7.0,0.0,1,1,105,"It was interesting. I had grabbed my phone for the calculator since instructions did not say I couldn't but only did the first 2 using it. After that I did each in my mind.  I did not understand why I would feel close to the ""Diamond"" participant. Other than we both are female and both do some Mechanical Turk, I felt no closeness to her",0.0,1,1,105.0,0.0,Diamond,0.96800048828125,0.0050834983171131,'continuous',0.0,1.0,1.0,False,0.82011479259066,0.2546721136133085,False,False,False,True,True,False,True,False,0.3704351732912698,True,291,ex4zk90t,female,1992-06-16 00:00:00,False,,white,False,,usa,FL,,53704,Madison,43.07,-89.38,Wisconsin,WI,2019-11-13 17:09:28.528260+00:00,AXKT*****NGHS,3WAK*****XU7C,q5os6ozr,3J9L0X0VDFZE3DMQPNRA0YBGLVP9WL,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5522533551094516
106,64k3w9me,0,17,17,outro,End,2020-11-20 01:20:57.243342+00:00,1,A26Z*****5AGI,3QY5*****7UFU,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,106,0.0,1,1,106,0.0,1,1,106,158.51.102.59,37.15,-84.5075,female,05/15/1979,married,1.0,1.0,27.0,english,,42503,0.0,,,white,,,,0.0,,,less than five apartment,,0.0,large city,college or some college,,,,bachelors degree,,Computer Science,,usa,KY,,1.0,born usa,full time work,Software Engineer,private business,0.222222222222222,0.0,0.0,0.583333333333333,0.666666666666667,0.25,0.5,middle class,1.0,0.777777777777778,1.0,democrat,,0.833333333333333,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.833333333333333,0.5,0.0,0.666666666666667,0.333333333333333,0.333333333333333,1.0,1.0,0.0,1.0,0.0,1,1,106,0.0,Heart,She must be a good looking women with soft hearted.,0.0,1,1,,,,,,,,,,,106,1348.0,1348.0,1.0,831.0,831.0,1.0,429.0,429.0,1.0,228.0,228.0,1.0,794.0,794.0,1.0,488.0,488.0,1.0,95.0,95.0,1.0,1162.0,1162.0,1.0,30.0,30.0,1.0,876.0,876.0,1.0,1.0,1,1,106,0.0,Heart,0.171428571428571,0.715850664034791,6.0,7.0,0.0,1,1,106,No comments,0.0,1,1,106.0,0.0,Heart,0.17710693359375,0.707050898492923,'continuous',0.0,1.0,1.0,False,0.077198405596681,0.1488474669014264,False,False,False,True,True,False,True,False,0.2932768974998279,True,295,ryz76p4m,female,1981-12-19 00:00:00,False,,white,True,roman catholic,usa,NY,,6804,Brookfield,41.46,-73.39,Connecticut,CT,2019-11-14 18:57:42.345497+00:00,AKHH*****6AN9,3V26*****AZZZ,3dgi14uo,3TCFMTM8HE1A2SLO7QNAXLD8JDD12V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4750950793180097
107,wih3x53x,0,17,17,outro,End,2020-11-20 01:33:06.425296+00:00,1,A36Z*****MRLH,37TR*****JBJZ,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,107,0.0,1,1,107,0.0,1,1,107,75.97.16.168,41.3183,-75.2337,female,02/17/1983,married,0.0,,,english,,18426,0.0,,,white,,,,0.0,,,one family detached,,1.0,large city,college or some college,,,,"more than 1 year college, no degree",,Law,,another country,,GB,1.0,naturalized us citizen,full time work,Writer,self employed,0.666666666666667,0.0,0.0,1.0,0.777777777777778,0.5,1.0,middle class,0.5,1.0,1.0,democrat,,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,107,0.0,Diamond,"I wondered who he had voted for in the General Election given that his state is currently undergoing a lot of political fighting re. certifying the election. I considered it likely that due to his age, location within MI, and race he voted for Trump. But I then had doubts about that as he is not religious and is therefore statistically more likely to be liberal.",0.0,1,1,,,,,,,,,,,107,524.0,524.0,1.0,1128.0,1128.0,1.0,1051.0,1051.0,1.0,1708.0,1708.0,1.0,1020.0,1020.0,1.0,240.0,240.0,1.0,1814.0,1814.0,1.0,1096.0,1096.0,1.0,346.0,346.0,1.0,638.0,638.0,1.0,1.0,1,1,107,0.0,Diamond,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,107,"No, the survey is laid out clearly and well done.",0.0,1,1,107.0,0.0,Diamond,0.84,0.0452576502655515,'continuous',0.0,1.0,1.0,True,0.5845467183727227,0.1096500029270856,False,False,False,False,False,True,True,True,0.4267451564818007,True,571,d39mr3rs,male,1961-04-04 00:00:00,False,,white,False,,usa,MI,,49006,Kalamazoo,42.27,-85.58,Michigan,MI,2019-11-21 04:59:34.771068+00:00,A1Y2*****KDE5,3R0T*****VGCA,squp6sui,34XASH8KLQZ3QO8J2AHKDQ94S5QPMI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6085633382999825
108,dx7bd5q8,0,17,17,outro,End,2020-11-20 02:22:32.966686+00:00,1,ATLL*****COGG,3FTO*****NJ0M,1.0,1.5,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,108,0.0,1,1,108,0.0,1,1,108,154.21.233.76,42.0481,-87.7183,male,01/06/1983,married,0.0,,,english,,60203,1.0,mexican,,white,,,,1.0,roman catholic,,mobile home,,1.0,farm,beyond bachelors,,,,,masters degree,,chemical,usa,IL,,1.0,born usa,full time work,ofice work,private business,0.555555555555556,1.0,1.0,0.125,0.333333333333333,0.5,0.75,working class,1.0,0.444444444444444,1.0,republican,,0.166666666666667,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.333333333333333,0.333333333333333,0.333333333333333,1.0,1.0,1.0,1.0,0.0,1,1,108,0.0,Heart,"hollow muscular organ of vertebrate animals that by its rhythmic contraction acts as a force pump maintaining the circulation of the blood  could feel her heart pounding  b: a structure in an invertebrate animal functionally analogous to the vertebrate heart  c: BREAST, BOSOM  placed his hand on his heart  d: something resembling a heart in shape",0.0,1,1,,,,,,,,,,,108,451.0,451.0,1.0,857.0,857.0,1.0,91.0,91.0,1.0,338.0,338.0,1.0,40.0,40.0,1.0,23.0,23.0,1.0,392.0,392.0,1.0,11.0,11.0,1.0,187.0,187.0,1.0,878.0,878.0,1.0,1.0,1,1,108,0.0,Heart,0.171428571428571,0.715850664034791,6.0,7.0,0.0,1,1,108,good,0.0,1,1,108.0,0.0,Heart,1.0,0.0,'continuous',0.0,1.0,1.0,True,0.6391926605504588,0.067068079075989,True,True,False,True,True,False,True,False,0.609660067238768,True,945,4njt3ovv,female,1959-03-04 00:00:00,False,,white,False,,usa,OH,,43228,Columbus,39.98,-82.98,Ohio,OH,2019-11-10 16:50:35.225176+00:00,A1S5*****PGSI,3JJV*****1B5C,kroa56a8,3Z33IC0JC0Z1OOMLZDMEEWS2DJ09VH,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.7005691581478589
109,omluz5is,0,17,17,outro,End,2020-11-20 03:15:01.316666+00:00,1,A2UT*****WQK7,3R2U*****KXOG,0.9,1.4,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,109,0.0,1,1,109,0.0,1,1,109,23.94.50.210,35.5716,-82.6216,male,12/14/1982,married,1.0,1.0,28.0,english,,28806,0.0,,,white,,,,1.0,roman catholic,,mobile home,,1.0,small town,beyond bachelors,,,,,masters degree,,MA,usa,CA,,1.0,born usa,full time work,OFFICE,government employer,0.777777777777778,1.0,1.0,0.75,0.777777777777778,0.25,0.25,middle class,0.5,0.777777777777778,1.0,republican,,0.333333333333333,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.666666666666667,0.5,1.0,0.333333333333333,0.0,0.333333333333333,1.0,1.0,0.0,0.0,0.0,1,1,109,0.0,Diamond,DIAMOND IS THE BIGGEST VALUE OF THE WORLD HOW ONE WILL BRING THER DIAMOND HE IS THE ONE OF THE GREATEST PERSON IN THE WORLD,0.0,1,1,,,,,,,,,,,109,1269.0,1269.0,1.0,87.0,87.0,1.0,1.0,1.0,1.0,36.0,36.0,1.0,814.0,814.0,1.0,903.0,903.0,1.0,505.0,505.0,1.0,765.0,765.0,1.0,1607.0,1067.0,0.0,1779.0,1779.0,1.0,0.9,1,1,109,0.0,Diamond,0.0857142857142857,0.851231971067521,7.0,7.0,0.0,1,1,109,GREAT ANALYSIS,0.0,1,1,109.0,0.0,Diamond,1.0,0.0,'continuous',0.0,1.0,1.0,False,0.323555359505955,0.111265156625597,False,False,False,True,True,False,True,False,0.3122564105574138,True,474,brak0ewq,male,1995-01-01 00:00:00,False,,white,False,,usa,IL,,60641,Chicago,41.83,-87.68000000000002,Illinois,IL,2019-11-08 20:29:12.569622+00:00,A2JP*****LRPI,39AS*****VEXM,gzksbt7k,3Y40HMYLL1VRC5FJX3INYDC16F0XUH,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4940745923755956
